episode,task_id,task_type,student_id,demographic_group,correct,dissonance
0,open_math_1,OPEN_ENDED,student_A_high,A,True,0.0
1,synth_open_ended_3,OPEN_ENDED,student_B_mid,B,False,0.0
2,synth_mcq_18,MCQ,student_B_low,B,False,0.0
3,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
4,multi_agent_2,ETHICAL_DILEMMA,student_B_low,B,False,0.0
5,synth_open_ended_14,OPEN_ENDED,student_B_high,B,True,0.0
6,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_A_low,A,False,0.0
7,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_high,A,True,0.0
8,multi_agent_2,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
9,synth_mcq_0,MCQ,student_B_mid,B,False,0.0
10,mcq_math_1,MCQ,student_B_high,B,False,0.0
11,dilemma_1,ETHICAL_DILEMMA,student_A_high,A,False,0.0
12,dilemma_1,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
13,synth_open_ended_12,OPEN_ENDED,student_B_high,B,False,0.0
14,mcq_privacy_1,MCQ,student_A_mid,A,True,0.0
15,open_ethics_1,OPEN_ENDED,student_B_low,B,False,0.0
16,multi_agent_1,ETHICAL_DILEMMA,student_A_mid,A,False,0.0
17,open_privacy_1,OPEN_ENDED,student_A_low,A,True,0.0
18,synth_open_ended_13,OPEN_ENDED,student_B_mid,B,True,0.0
19,synth_ethical_dilemma_9,ETHICAL_DILEMMA,student_A_high,A,False,0.0
20,mcq_privacy_1,MCQ,student_A_high,A,True,0.0
21,mcq_math_1,MCQ,student_A_mid,A,False,0.0
22,open_fairness_1,OPEN_ENDED,student_B_high,B,False,0.0
23,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_low,A,False,0.0
24,mcq_math_1,MCQ,student_B_mid,B,False,0.0
25,synth_open_ended_1,OPEN_ENDED,student_B_low,B,False,0.0
26,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_low,B,False,0.0
27,synth_open_ended_8,OPEN_ENDED,student_A_high,A,True,0.0
28,synth_open_ended_14,OPEN_ENDED,student_B_mid,B,True,0.0
29,dilemma_1,ETHICAL_DILEMMA,student_A_high,A,False,0.0
30,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_low,A,False,0.0
31,synth_open_ended_16,OPEN_ENDED,student_A_mid,A,True,0.0
32,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_low,A,True,0.0
33,synth_open_ended_15,OPEN_ENDED,student_A_mid,A,True,0.0
34,dilemma_2,ETHICAL_DILEMMA,student_A_high,A,False,0.0
35,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_A_high,A,True,0.0
36,synth_open_ended_1,OPEN_ENDED,student_B_high,B,True,0.0
37,multi_agent_1,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
38,dilemma_1,ETHICAL_DILEMMA,student_B_high,B,True,0.0
39,synth_mcq_18,MCQ,student_A_mid,A,False,0.0
40,synth_open_ended_15,OPEN_ENDED,student_A_low,A,True,0.0
41,synth_open_ended_12,OPEN_ENDED,student_A_low,A,True,0.0
42,synth_open_ended_12,OPEN_ENDED,student_A_high,A,True,0.0
43,mcq_math_1,MCQ,student_A_low,A,False,0.0
44,mcq_logic_1,MCQ,student_A_low,A,False,0.0
45,open_ethics_1,OPEN_ENDED,student_A_mid,A,True,0.0
46,synth_open_ended_1,OPEN_ENDED,student_A_low,A,False,0.0
47,open_math_1,OPEN_ENDED,student_B_low,B,True,0.0
48,open_fairness_1,OPEN_ENDED,student_A_mid,A,False,0.0
49,open_ethics_1,OPEN_ENDED,student_A_low,A,False,0.0
50,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_A_low,A,False,0.0
51,synth_ethical_dilemma_11,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
52,mcq_logic_1,MCQ,student_A_low,A,False,0.0
53,mcq_privacy_1,MCQ,student_B_high,B,True,0.0
54,multi_agent_1,ETHICAL_DILEMMA,student_A_high,A,False,0.0
55,dilemma_2,ETHICAL_DILEMMA,student_B_high,B,False,0.0
56,synth_open_ended_8,OPEN_ENDED,student_A_mid,A,True,0.0
57,synth_open_ended_8,OPEN_ENDED,student_B_low,B,False,0.0
58,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_high,B,True,0.0
59,mcq_math_1,MCQ,student_A_low,A,False,0.0
60,open_ethics_1,OPEN_ENDED,student_B_low,B,False,0.0
61,dilemma_2,ETHICAL_DILEMMA,student_B_low,B,True,0.0
62,open_privacy_1,OPEN_ENDED,student_A_mid,A,False,0.0
63,open_fairness_1,OPEN_ENDED,student_A_low,A,True,0.0
64,multi_agent_2,ETHICAL_DILEMMA,student_B_high,B,True,0.0
65,mcq_ethics_1,MCQ,student_A_mid,A,False,0.0
66,dilemma_1,ETHICAL_DILEMMA,student_A_low,A,False,0.0
67,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_low,A,False,0.0
68,mcq_logic_1,MCQ,student_A_high,A,False,0.0
69,synth_open_ended_14,OPEN_ENDED,student_B_mid,B,True,0.0
70,dilemma_1,ETHICAL_DILEMMA,student_A_low,A,True,0.0
71,open_math_1,OPEN_ENDED,student_A_high,A,True,0.0
72,synth_open_ended_15,OPEN_ENDED,student_B_high,B,True,0.0
73,mcq_ml_1,MCQ,student_B_high,B,True,0.0
74,dilemma_3,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
75,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
76,synth_ethical_dilemma_6,ETHICAL_DILEMMA,student_A_mid,A,True,0.0
77,synth_ethical_dilemma_17,ETHICAL_DILEMMA,student_B_mid,B,False,0.0
78,synth_ethical_dilemma_2,ETHICAL_DILEMMA,student_B_high,B,True,0.0
79,synth_ethical_dilemma_7,ETHICAL_DILEMMA,student_A_low,A,True,0.0
80,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_low,A,False,0.0
81,mcq_ml_1,MCQ,student_B_high,B,True,0.0
82,synth_open_ended_15,OPEN_ENDED,student_A_high,A,True,0.0
83,mcq_math_1,MCQ,student_A_high,A,False,0.0
84,synth_mcq_18,MCQ,student_B_mid,B,False,0.0
85,synth_ethical_dilemma_10,ETHICAL_DILEMMA,student_A_low,A,False,0.0
86,dilemma_2,ETHICAL_DILEMMA,student_B_low,B,True,0.0
